,Date,Period End,year,month,YMD,"To Musina,Total_3201","To Musina,Light_3201","To Musina,Short HV_3201","To Musina,Medium HV_3201","To Musina,Long HV_3201","To Beit Bridge,Total_3201","To Beit Bridge,Light_3201","To Beit Bridge,Short HV_3201","To Beit Bridge,Medium HV_3201","To Beit Bridge,Long HV_3201","Road,Total_3201","Road,Light_3201","Road,Short HV_3201","Road,Medium HV_3201","Road,Long HV_3201","To Beit Bridge,Total_3202","To Beit Bridge,Light_3202","To Beit Bridge,Short HV_3202","To Beit Bridge,Medium HV_3202","To Beit Bridge,Long HV_3202","To Musina,Total_3202","To Musina,Light_3202","To Musina,Short HV_3202","To Musina,Medium HV_3202","To Musina,Long HV_3202","Road,Total_3202","Road,Light_3202","Road,Short HV_3202","Road,Medium HV_3202","Road,Long HV_3202",_merge,dt
8947,2021-01-23,12:00:00,2021,1,2021-01-23,357.0,293.0,29.0,8.0,27.0,432.0,308.0,18.0,18.0,88.0,789.0,601.0,47.0,26.0,115.0,362.0,264.0,29.0,7.0,62.0,419.0,282.0,27.0,17.0,93.0,781.0,546.0,56.0,24.0,155.0,both,2021-01-23
8948,2021-01-23,15:00:00,2021,1,2021-01-23,333.0,268.0,36.0,15.0,14.0,399.0,317.0,12.0,11.0,59.0,732.0,585.0,48.0,26.0,73.0,362.0,241.0,38.0,6.0,77.0,395.0,286.0,35.0,8.0,66.0,757.0,527.0,73.0,14.0,143.0,both,2021-01-23
8949,2021-01-23,18:00:00,2021,1,2021-01-23,326.0,261.0,34.0,15.0,16.0,381.0,293.0,10.0,19.0,59.0,707.0,554.0,44.0,34.0,75.0,338.0,233.0,45.0,17.0,43.0,373.0,267.0,32.0,7.0,67.0,711.0,500.0,77.0,24.0,110.0,both,2021-01-23
8950,2021-01-23,21:00:00,2021,1,2021-01-23,299.0,216.0,56.0,11.0,16.0,330.0,237.0,12.0,22.0,59.0,629.0,453.0,68.0,33.0,75.0,259.0,174.0,27.0,12.0,46.0,332.0,212.0,27.0,11.0,82.0,591.0,386.0,54.0,23.0,128.0,both,2021-01-23
8951,2021-01-23,24:00:00,2021,1,2021-01-23,215.0,142.0,38.0,21.0,14.0,106.0,72.0,4.0,6.0,24.0,321.0,214.0,42.0,27.0,38.0,152.0,64.0,12.0,13.0,63.0,106.0,59.0,18.0,0.0,29.0,258.0,123.0,30.0,13.0,92.0,both,2021-01-23
8952,2021-01-24,03:00:00,2021,1,2021-01-24,63.0,33.0,16.0,7.0,7.0,44.0,19.0,2.0,5.0,18.0,107.0,52.0,18.0,12.0,25.0,41.0,18.0,3.0,6.0,14.0,40.0,14.0,2.0,3.0,21.0,81.0,32.0,5.0,9.0,35.0,both,2021-01-24
8953,2021-01-24,06:00:00,2021,1,2021-01-24,165.0,104.0,19.0,14.0,28.0,83.0,61.0,3.0,6.0,13.0,248.0,165.0,22.0,20.0,41.0,169.0,87.0,6.0,10.0,66.0,73.0,54.0,7.0,1.0,11.0,242.0,141.0,13.0,11.0,77.0,both,2021-01-24
8954,2021-01-24,09:00:00,2021,1,2021-01-24,288.0,251.0,19.0,10.0,8.0,237.0,184.0,11.0,6.0,36.0,525.0,435.0,30.0,16.0,44.0,285.0,204.0,22.0,3.0,56.0,237.0,168.0,25.0,6.0,38.0,522.0,372.0,47.0,9.0,94.0,both,2021-01-24
8955,2021-01-24,12:00:00,2021,1,2021-01-24,244.0,199.0,29.0,12.0,4.0,288.0,200.0,16.0,11.0,61.0,532.0,399.0,45.0,23.0,65.0,249.0,179.0,20.0,7.0,43.0,283.0,192.0,21.0,7.0,63.0,532.0,371.0,41.0,14.0,106.0,both,2021-01-24
8956,2021-01-24,15:00:00,2021,1,2021-01-24,286.0,226.0,39.0,8.0,13.0,266.0,197.0,10.0,10.0,49.0,552.0,423.0,49.0,18.0,62.0,265.0,178.0,30.0,7.0,50.0,251.0,177.0,20.0,5.0,49.0,516.0,355.0,50.0,12.0,99.0,both,2021-01-24
8957,2021-01-24,18:00:00,2021,1,2021-01-24,241.0,198.0,26.0,5.0,12.0,288.0,221.0,5.0,12.0,50.0,529.0,419.0,31.0,17.0,62.0,250.0,186.0,20.0,10.0,34.0,282.0,196.0,22.0,11.0,53.0,532.0,382.0,42.0,21.0,87.0,both,2021-01-24
8958,2021-01-24,21:00:00,2021,1,2021-01-24,221.0,177.0,28.0,5.0,11.0,305.0,230.0,13.0,12.0,50.0,526.0,407.0,41.0,17.0,61.0,221.0,157.0,18.0,8.0,38.0,313.0,219.0,22.0,10.0,62.0,534.0,376.0,40.0,18.0,100.0,both,2021-01-24
8959,2021-01-24,24:00:00,2021,1,2021-01-24,107.0,79.0,13.0,4.0,11.0,133.0,72.0,6.0,13.0,42.0,240.0,151.0,19.0,17.0,53.0,102.0,61.0,6.0,9.0,26.0,131.0,59.0,14.0,10.0,48.0,233.0,120.0,20.0,19.0,74.0,both,2021-01-24
8960,2021-01-25,03:00:00,2021,1,2021-01-25,125.0,67.0,33.0,10.0,15.0,71.0,15.0,3.0,5.0,48.0,196.0,82.0,36.0,15.0,63.0,79.0,16.0,2.0,12.0,49.0,66.0,11.0,2.0,6.0,47.0,145.0,27.0,4.0,18.0,96.0,both,2021-01-25
8961,2021-01-25,06:00:00,2021,1,2021-01-25,181.0,138.0,19.0,12.0,12.0,139.0,81.0,7.0,14.0,37.0,320.0,219.0,26.0,26.0,49.0,186.0,136.0,5.0,16.0,29.0,137.0,75.0,12.0,10.0,40.0,323.0,211.0,17.0,26.0,69.0,both,2021-01-25
8962,2021-01-25,09:00:00,2021,1,2021-01-25,457.0,416.0,24.0,6.0,11.0,377.0,293.0,24.0,14.0,46.0,834.0,709.0,48.0,20.0,57.0,478.0,388.0,37.0,14.0,39.0,356.0,256.0,29.0,19.0,52.0,834.0,644.0,66.0,33.0,91.0,both,2021-01-25
8963,2021-01-25,12:00:00,2021,1,2021-01-25,317.0,283.0,19.0,3.0,12.0,433.0,334.0,10.0,17.0,72.0,750.0,617.0,29.0,20.0,84.0,359.0,283.0,31.0,12.0,33.0,406.0,298.0,27.0,12.0,69.0,765.0,581.0,58.0,24.0,102.0,both,2021-01-25
8964,2021-01-25,15:00:00,2021,1,2021-01-25,362.0,314.0,28.0,15.0,5.0,422.0,333.0,11.0,18.0,60.0,784.0,647.0,39.0,33.0,65.0,351.0,277.0,38.0,7.0,29.0,436.0,311.0,33.0,10.0,82.0,787.0,588.0,71.0,17.0,111.0,both,2021-01-25
8965,2021-01-25,18:00:00,2021,1,2021-01-25,340.0,294.0,28.0,7.0,11.0,438.0,360.0,13.0,10.0,55.0,778.0,654.0,41.0,17.0,66.0,352.0,282.0,45.0,4.0,21.0,433.0,332.0,34.0,12.0,55.0,785.0,614.0,79.0,16.0,76.0,both,2021-01-25
8966,2021-01-25,21:00:00,2021,1,2021-01-25,234.0,176.0,38.0,15.0,5.0,328.0,236.0,20.0,14.0,58.0,562.0,412.0,58.0,29.0,63.0,243.0,166.0,30.0,12.0,35.0,331.0,214.0,40.0,15.0,62.0,574.0,380.0,70.0,27.0,97.0,both,2021-01-25
8967,2021-01-25,24:00:00,2021,1,2021-01-25,108.0,67.0,19.0,15.0,7.0,174.0,85.0,7.0,21.0,61.0,282.0,152.0,26.0,36.0,68.0,92.0,46.0,10.0,5.0,31.0,170.0,72.0,11.0,3.0,84.0,262.0,118.0,21.0,8.0,115.0,both,2021-01-25
8968,2021-01-26,03:00:00,2021,1,2021-01-26,103.0,38.0,23.0,17.0,25.0,42.0,22.0,5.0,5.0,10.0,145.0,60.0,28.0,22.0,35.0,72.0,19.0,7.0,10.0,36.0,38.0,14.0,6.0,5.0,13.0,110.0,33.0,13.0,15.0,49.0,both,2021-01-26
8969,2021-01-26,06:00:00,2021,1,2021-01-26,283.0,218.0,30.0,13.0,22.0,117.0,93.0,7.0,7.0,10.0,400.0,311.0,37.0,20.0,32.0,247.0,157.0,5.0,12.0,73.0,106.0,72.0,15.0,6.0,13.0,353.0,229.0,20.0,18.0,86.0,both,2021-01-26
8970,2021-01-26,09:00:00,2021,1,2021-01-26,401.0,376.0,16.0,5.0,4.0,330.0,277.0,13.0,11.0,29.0,731.0,653.0,29.0,16.0,33.0,425.0,355.0,35.0,8.0,27.0,329.0,262.0,22.0,9.0,36.0,754.0,617.0,57.0,17.0,63.0,both,2021-01-26
8971,2021-01-26,12:00:00,2021,1,2021-01-26,344.0,302.0,31.0,3.0,8.0,381.0,294.0,21.0,15.0,51.0,725.0,596.0,52.0,18.0,59.0,368.0,272.0,43.0,4.0,49.0,368.0,267.0,30.0,14.0,57.0,736.0,539.0,73.0,18.0,106.0,both,2021-01-26
8972,2021-01-26,15:00:00,2021,1,2021-01-26,343.0,308.0,19.0,9.0,7.0,409.0,352.0,16.0,17.0,24.0,752.0,660.0,35.0,26.0,31.0,355.0,292.0,41.0,3.0,19.0,410.0,324.0,41.0,7.0,38.0,765.0,616.0,82.0,10.0,57.0,both,2021-01-26
8973,2021-01-26,18:00:00,2021,1,2021-01-26,360.0,297.0,47.0,12.0,4.0,436.0,358.0,19.0,16.0,43.0,796.0,655.0,66.0,28.0,47.0,384.0,281.0,61.0,8.0,34.0,430.0,307.0,54.0,10.0,59.0,814.0,588.0,115.0,18.0,93.0,both,2021-01-26
8974,2021-01-26,21:00:00,2021,1,2021-01-26,279.0,202.0,43.0,15.0,19.0,346.0,268.0,6.0,9.0,63.0,625.0,470.0,49.0,24.0,82.0,276.0,169.0,23.0,16.0,68.0,342.0,234.0,27.0,14.0,67.0,618.0,403.0,50.0,30.0,135.0,both,2021-01-26
8975,2021-01-26,24:00:00,2021,1,2021-01-26,120.0,80.0,22.0,8.0,10.0,122.0,74.0,3.0,9.0,36.0,242.0,154.0,25.0,17.0,46.0,116.0,67.0,9.0,8.0,32.0,126.0,72.0,7.0,2.0,45.0,242.0,139.0,16.0,10.0,77.0,both,2021-01-26
8976,2021-01-27,03:00:00,2021,1,2021-01-27,137.0,77.0,35.0,10.0,15.0,124.0,28.0,10.0,15.0,71.0,261.0,105.0,45.0,25.0,86.0,95.0,27.0,2.0,6.0,60.0,120.0,20.0,7.0,11.0,82.0,215.0,47.0,9.0,17.0,142.0,both,2021-01-27
8977,2021-01-27,06:00:00,2021,1,2021-01-27,247.0,188.0,35.0,8.0,16.0,137.0,91.0,4.0,6.0,36.0,384.0,279.0,39.0,14.0,52.0,209.0,142.0,5.0,15.0,47.0,132.0,78.0,11.0,2.0,41.0,341.0,220.0,16.0,17.0,88.0,both,2021-01-27
8978,2021-01-27,09:00:00,2021,1,2021-01-27,466.0,427.0,20.0,9.0,10.0,386.0,318.0,15.0,9.0,44.0,852.0,745.0,35.0,18.0,54.0,508.0,401.0,37.0,9.0,61.0,375.0,293.0,27.0,10.0,45.0,883.0,694.0,64.0,19.0,106.0,both,2021-01-27
8979,2021-01-27,12:00:00,2021,1,2021-01-27,416.0,326.0,55.0,18.0,17.0,394.0,326.0,21.0,15.0,32.0,810.0,652.0,76.0,33.0,49.0,392.0,276.0,53.0,8.0,55.0,387.0,298.0,36.0,16.0,37.0,779.0,574.0,89.0,24.0,92.0,both,2021-01-27
8980,2021-01-27,15:00:00,2021,1,2021-01-27,355.0,307.0,35.0,6.0,7.0,413.0,339.0,22.0,7.0,45.0,768.0,646.0,57.0,13.0,52.0,346.0,283.0,37.0,4.0,22.0,401.0,312.0,37.0,8.0,44.0,747.0,595.0,74.0,12.0,66.0,both,2021-01-27
8981,2021-01-27,18:00:00,2021,1,2021-01-27,363.0,306.0,39.0,8.0,10.0,433.0,368.0,12.0,13.0,40.0,796.0,674.0,51.0,21.0,50.0,380.0,298.0,45.0,9.0,28.0,433.0,336.0,42.0,8.0,47.0,813.0,634.0,87.0,17.0,75.0,both,2021-01-27
8982,2021-01-27,21:00:00,2021,1,2021-01-27,317.0,237.0,56.0,9.0,15.0,360.0,298.0,17.0,10.0,35.0,677.0,535.0,73.0,19.0,50.0,311.0,193.0,23.0,11.0,84.0,362.0,273.0,36.0,9.0,44.0,673.0,466.0,59.0,20.0,128.0,both,2021-01-27
8983,2021-01-27,24:00:00,2021,1,2021-01-27,148.0,111.0,22.0,10.0,5.0,161.0,93.0,8.0,8.0,52.0,309.0,204.0,30.0,18.0,57.0,117.0,80.0,11.0,9.0,17.0,149.0,82.0,7.0,9.0,51.0,266.0,162.0,18.0,18.0,68.0,both,2021-01-27
8984,2021-01-28,03:00:00,2021,1,2021-01-28,94.0,56.0,24.0,7.0,7.0,96.0,24.0,3.0,13.0,56.0,190.0,80.0,27.0,20.0,63.0,57.0,24.0,5.0,4.0,24.0,105.0,22.0,6.0,10.0,67.0,162.0,46.0,11.0,14.0,91.0,both,2021-01-28
8985,2021-01-28,06:00:00,2021,1,2021-01-28,175.0,150.0,15.0,9.0,1.0,156.0,99.0,7.0,7.0,43.0,331.0,249.0,22.0,16.0,44.0,202.0,149.0,4.0,4.0,45.0,145.0,88.0,12.0,3.0,42.0,347.0,237.0,16.0,7.0,87.0,both,2021-01-28
8986,2021-01-28,09:00:00,2021,1,2021-01-28,497.0,431.0,43.0,11.0,12.0,422.0,340.0,15.0,15.0,52.0,919.0,771.0,58.0,26.0,64.0,506.0,414.0,40.0,8.0,44.0,420.0,299.0,34.0,18.0,69.0,926.0,713.0,74.0,26.0,113.0,both,2021-01-28
8987,2021-01-28,12:00:00,2021,1,2021-01-28,357.0,310.0,31.0,5.0,11.0,435.0,342.0,26.0,17.0,50.0,792.0,652.0,57.0,22.0,61.0,383.0,296.0,49.0,6.0,32.0,418.0,301.0,44.0,25.0,48.0,801.0,597.0,93.0,31.0,80.0,both,2021-01-28
8988,2021-01-28,15:00:00,2021,1,2021-01-28,384.0,323.0,36.0,14.0,11.0,463.0,369.0,22.0,16.0,56.0,847.0,692.0,58.0,30.0,67.0,417.0,284.0,54.0,14.0,65.0,456.0,325.0,52.0,16.0,63.0,873.0,609.0,106.0,30.0,128.0,both,2021-01-28
8989,2021-01-28,18:00:00,2021,1,2021-01-28,383.0,329.0,39.0,10.0,5.0,453.0,389.0,8.0,13.0,43.0,836.0,718.0,47.0,23.0,48.0,401.0,300.0,47.0,12.0,42.0,464.0,352.0,37.0,10.0,65.0,865.0,652.0,84.0,22.0,107.0,both,2021-01-28
8990,2021-01-28,21:00:00,2021,1,2021-01-28,270.0,218.0,39.0,9.0,4.0,361.0,300.0,15.0,15.0,31.0,631.0,518.0,54.0,24.0,35.0,269.0,198.0,21.0,11.0,39.0,362.0,275.0,30.0,13.0,44.0,631.0,473.0,51.0,24.0,83.0,both,2021-01-28
8991,2021-01-28,24:00:00,2021,1,2021-01-28,153.0,113.0,26.0,9.0,5.0,169.0,108.0,10.0,13.0,38.0,322.0,221.0,36.0,22.0,43.0,127.0,83.0,8.0,8.0,28.0,158.0,93.0,20.0,10.0,35.0,285.0,176.0,28.0,18.0,63.0,both,2021-01-28
8992,2021-01-29,03:00:00,2021,1,2021-01-29,132.0,53.0,25.0,17.0,37.0,123.0,43.0,8.0,18.0,54.0,255.0,96.0,33.0,35.0,91.0,95.0,28.0,11.0,9.0,47.0,125.0,32.0,15.0,11.0,67.0,220.0,60.0,26.0,20.0,114.0,both,2021-01-29
8993,2021-01-29,06:00:00,2021,1,2021-01-29,202.0,144.0,13.0,15.0,30.0,150.0,101.0,6.0,11.0,32.0,352.0,245.0,19.0,26.0,62.0,216.0,140.0,7.0,7.0,62.0,162.0,100.0,14.0,6.0,42.0,378.0,240.0,21.0,13.0,104.0,both,2021-01-29
8994,2021-01-29,09:00:00,2021,1,2021-01-29,431.0,409.0,10.0,2.0,10.0,366.0,292.0,12.0,15.0,47.0,797.0,701.0,22.0,17.0,57.0,452.0,391.0,45.0,4.0,12.0,359.0,260.0,35.0,15.0,49.0,811.0,651.0,80.0,19.0,61.0,both,2021-01-29
8995,2021-01-29,12:00:00,2021,1,2021-01-29,405.0,334.0,49.0,10.0,12.0,429.0,333.0,27.0,12.0,57.0,834.0,667.0,76.0,22.0,69.0,395.0,294.0,44.0,12.0,45.0,419.0,299.0,42.0,19.0,59.0,814.0,593.0,86.0,31.0,104.0,both,2021-01-29
8996,2021-01-29,15:00:00,2021,1,2021-01-29,373.0,301.0,45.0,13.0,14.0,438.0,374.0,30.0,14.0,20.0,811.0,675.0,75.0,27.0,34.0,380.0,281.0,53.0,9.0,37.0,434.0,329.0,60.0,15.0,30.0,814.0,610.0,113.0,24.0,67.0,both,2021-01-29
8997,2021-01-29,18:00:00,2021,1,2021-01-29,502.0,403.0,57.0,19.0,23.0,435.0,359.0,15.0,14.0,47.0,937.0,762.0,72.0,33.0,70.0,492.0,343.0,44.0,18.0,87.0,413.0,326.0,29.0,9.0,49.0,905.0,669.0,73.0,27.0,136.0,both,2021-01-29
8998,2021-01-29,21:00:00,2021,1,2021-01-29,319.0,236.0,48.0,16.0,19.0,365.0,305.0,9.0,13.0,38.0,684.0,541.0,57.0,29.0,57.0,282.0,187.0,38.0,9.0,48.0,362.0,282.0,25.0,12.0,43.0,644.0,469.0,63.0,21.0,91.0,both,2021-01-29
8999,2021-01-29,24:00:00,2021,1,2021-01-29,145.0,111.0,23.0,6.0,5.0,144.0,90.0,7.0,15.0,32.0,289.0,201.0,30.0,21.0,37.0,126.0,78.0,11.0,7.0,30.0,139.0,78.0,12.0,12.0,37.0,265.0,156.0,23.0,19.0,67.0,both,2021-01-29
9000,2021-01-30,03:00:00,2021,1,2021-01-30,120.0,56.0,36.0,11.0,17.0,97.0,31.0,6.0,28.0,32.0,217.0,87.0,42.0,39.0,49.0,99.0,30.0,4.0,6.0,59.0,89.0,25.0,7.0,14.0,43.0,188.0,55.0,11.0,20.0,102.0,both,2021-01-30
9001,2021-01-30,06:00:00,2021,1,2021-01-30,252.0,191.0,33.0,12.0,16.0,175.0,125.0,8.0,13.0,29.0,427.0,316.0,41.0,25.0,45.0,230.0,154.0,7.0,12.0,57.0,167.0,110.0,11.0,10.0,36.0,397.0,264.0,18.0,22.0,93.0,both,2021-01-30
9002,2021-01-30,09:00:00,2021,1,2021-01-30,369.0,321.0,30.0,8.0,10.0,376.0,300.0,23.0,18.0,35.0,745.0,621.0,53.0,26.0,45.0,401.0,330.0,29.0,7.0,35.0,379.0,278.0,37.0,22.0,42.0,780.0,608.0,66.0,29.0,77.0,both,2021-01-30
9003,2021-01-30,12:00:00,2021,1,2021-01-30,369.0,326.0,26.0,11.0,6.0,431.0,338.0,21.0,30.0,42.0,800.0,664.0,47.0,41.0,48.0,387.0,300.0,35.0,14.0,38.0,428.0,302.0,36.0,34.0,56.0,815.0,602.0,71.0,48.0,94.0,both,2021-01-30
9004,2021-01-30,15:00:00,2021,1,2021-01-30,363.0,325.0,19.0,10.0,9.0,409.0,342.0,15.0,10.0,42.0,772.0,667.0,34.0,20.0,51.0,373.0,290.0,49.0,2.0,32.0,402.0,300.0,38.0,12.0,52.0,775.0,590.0,87.0,14.0,84.0,both,2021-01-30
9005,2021-01-30,18:00:00,2021,1,2021-01-30,414.0,345.0,48.0,14.0,7.0,409.0,339.0,11.0,8.0,51.0,823.0,684.0,59.0,22.0,58.0,403.0,288.0,54.0,19.0,42.0,379.0,302.0,27.0,4.0,46.0,782.0,590.0,81.0,23.0,88.0,both,2021-01-30
9006,2021-01-30,21:00:00,2021,1,2021-01-30,329.0,226.0,62.0,19.0,22.0,346.0,252.0,19.0,24.0,51.0,675.0,478.0,81.0,43.0,73.0,337.0,207.0,31.0,22.0,77.0,353.0,233.0,34.0,12.0,74.0,690.0,440.0,65.0,34.0,151.0,both,2021-01-30
9007,2021-01-30,24:00:00,2021,1,2021-01-30,219.0,134.0,58.0,20.0,7.0,165.0,104.0,8.0,9.0,44.0,384.0,238.0,66.0,29.0,51.0,203.0,100.0,12.0,11.0,80.0,166.0,89.0,18.0,8.0,51.0,369.0,189.0,30.0,19.0,131.0,both,2021-01-30
9008,2021-01-31,03:00:00,2021,1,2021-01-31,156.0,86.0,36.0,15.0,19.0,79.0,43.0,4.0,6.0,26.0,235.0,129.0,40.0,21.0,45.0,125.0,38.0,15.0,19.0,53.0,87.0,34.0,13.0,6.0,34.0,212.0,72.0,28.0,25.0,87.0,both,2021-01-31
9009,2021-01-31,06:00:00,2021,1,2021-01-31,232.0,171.0,27.0,13.0,21.0,148.0,123.0,5.0,3.0,17.0,380.0,294.0,32.0,16.0,38.0,231.0,140.0,12.0,12.0,67.0,143.0,107.0,15.0,4.0,17.0,374.0,247.0,27.0,16.0,84.0,both,2021-01-31
9010,2021-01-31,09:00:00,2021,1,2021-01-31,357.0,293.0,31.0,14.0,19.0,295.0,241.0,14.0,19.0,21.0,652.0,534.0,45.0,33.0,40.0,336.0,261.0,20.0,9.0,46.0,293.0,227.0,24.0,23.0,19.0,629.0,488.0,44.0,32.0,65.0,both,2021-01-31
9011,2021-01-31,12:00:00,2021,1,2021-01-31,296.0,261.0,27.0,7.0,1.0,325.0,236.0,16.0,23.0,50.0,621.0,497.0,43.0,30.0,51.0,280.0,227.0,24.0,3.0,26.0,317.0,218.0,25.0,17.0,57.0,597.0,445.0,49.0,20.0,83.0,both,2021-01-31
9012,2021-01-31,15:00:00,2021,1,2021-01-31,292.0,249.0,25.0,10.0,8.0,329.0,266.0,13.0,12.0,38.0,621.0,515.0,38.0,22.0,46.0,283.0,218.0,40.0,4.0,21.0,324.0,243.0,27.0,9.0,45.0,607.0,461.0,67.0,13.0,66.0,both,2021-01-31
9013,2021-01-31,18:00:00,2021,1,2021-01-31,308.0,246.0,40.0,13.0,9.0,301.0,216.0,11.0,13.0,61.0,609.0,462.0,51.0,26.0,70.0,294.0,203.0,21.0,11.0,59.0,288.0,194.0,24.0,6.0,64.0,582.0,397.0,45.0,17.0,123.0,both,2021-01-31
9014,2021-01-31,21:00:00,2021,1,2021-01-31,236.0,180.0,29.0,12.0,15.0,322.0,238.0,11.0,13.0,60.0,558.0,418.0,40.0,25.0,75.0,263.0,173.0,28.0,6.0,56.0,316.0,210.0,29.0,9.0,68.0,579.0,383.0,57.0,15.0,124.0,both,2021-01-31
9015,2021-01-31,24:00:00,2021,1,2021-01-31,192.0,128.0,33.0,20.0,11.0,130.0,91.0,4.0,4.0,31.0,322.0,219.0,37.0,24.0,42.0,173.0,77.0,11.0,18.0,67.0,137.0,82.0,8.0,6.0,41.0,310.0,159.0,19.0,24.0,108.0,both,2021-01-31
9016,2021-02-01,03:00:00,2021,2,2021-02-01,66.0,42.0,15.0,4.0,5.0,86.0,31.0,2.0,12.0,41.0,152.0,73.0,17.0,16.0,46.0,61.0,30.0,6.0,8.0,17.0,87.0,31.0,5.0,5.0,46.0,148.0,61.0,11.0,13.0,63.0,both,2021-02-01
9017,2021-02-01,06:00:00,2021,2,2021-02-01,243.0,194.0,25.0,11.0,13.0,151.0,109.0,8.0,12.0,22.0,394.0,303.0,33.0,23.0,35.0,239.0,175.0,7.0,14.0,43.0,150.0,106.0,10.0,8.0,26.0,389.0,281.0,17.0,22.0,69.0,both,2021-02-01
9018,2021-02-01,09:00:00,2021,2,2021-02-01,465.0,436.0,13.0,8.0,8.0,394.0,328.0,22.0,10.0,34.0,859.0,764.0,35.0,18.0,42.0,483.0,407.0,34.0,11.0,31.0,390.0,301.0,36.0,14.0,39.0,873.0,708.0,70.0,25.0,70.0,both,2021-02-01
9019,2021-02-01,12:00:00,2021,2,2021-02-01,421.0,358.0,29.0,16.0,18.0,417.0,339.0,11.0,18.0,49.0,838.0,697.0,40.0,34.0,67.0,413.0,335.0,25.0,11.0,42.0,402.0,308.0,28.0,16.0,50.0,815.0,643.0,53.0,27.0,92.0,both,2021-02-01
9020,2021-02-01,15:00:00,2021,2,2021-02-01,404.0,358.0,24.0,11.0,11.0,447.0,375.0,13.0,16.0,43.0,851.0,733.0,37.0,27.0,54.0,398.0,321.0,43.0,5.0,29.0,448.0,343.0,32.0,17.0,56.0,846.0,664.0,75.0,22.0,85.0,both,2021-02-01
9021,2021-02-01,18:00:00,2021,2,2021-02-01,429.0,372.0,40.0,9.0,8.0,481.0,395.0,16.0,13.0,57.0,910.0,767.0,56.0,22.0,65.0,418.0,323.0,47.0,9.0,39.0,478.0,365.0,39.0,13.0,61.0,896.0,688.0,86.0,22.0,100.0,both,2021-02-01
9022,2021-02-01,21:00:00,2021,2,2021-02-01,311.0,254.0,42.0,6.0,9.0,392.0,314.0,13.0,20.0,45.0,703.0,568.0,55.0,26.0,54.0,303.0,213.0,31.0,15.0,44.0,373.0,283.0,26.0,14.0,50.0,676.0,496.0,57.0,29.0,94.0,both,2021-02-01
9023,2021-02-01,24:00:00,2021,2,2021-02-01,156.0,105.0,26.0,8.0,17.0,182.0,109.0,5.0,19.0,49.0,338.0,214.0,31.0,27.0,66.0,155.0,86.0,8.0,13.0,48.0,188.0,108.0,12.0,14.0,54.0,343.0,194.0,20.0,27.0,102.0,both,2021-02-01
9024,2021-02-02,03:00:00,2021,2,2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,32.0,12.0,7.0,35.0,58.0,30.0,6.0,5.0,17.0,144.0,62.0,18.0,12.0,52.0,both,2021-02-02
9025,2021-02-02,06:00:00,2021,2,2021-02-02,142.0,122.0,4.0,4.0,12.0,96.0,69.0,5.0,8.0,14.0,238.0,191.0,9.0,12.0,26.0,191.0,138.0,11.0,8.0,34.0,107.0,71.0,10.0,5.0,21.0,298.0,209.0,21.0,13.0,55.0,both,2021-02-02
9026,2021-02-02,09:00:00,2021,2,2021-02-02,501.0,440.0,31.0,14.0,16.0,326.0,280.0,14.0,6.0,26.0,827.0,720.0,45.0,20.0,42.0,491.0,398.0,28.0,11.0,54.0,318.0,258.0,26.0,6.0,28.0,809.0,656.0,54.0,17.0,82.0,both,2021-02-02
9027,2021-02-02,12:00:00,2021,2,2021-02-02,400.0,353.0,27.0,9.0,11.0,408.0,318.0,28.0,17.0,45.0,808.0,671.0,55.0,26.0,56.0,378.0,303.0,49.0,1.0,25.0,386.0,286.0,36.0,8.0,56.0,764.0,589.0,85.0,9.0,81.0,both,2021-02-02
9028,2021-02-02,15:00:00,2021,2,2021-02-02,377.0,341.0,25.0,6.0,5.0,478.0,387.0,23.0,16.0,52.0,855.0,728.0,48.0,22.0,57.0,377.0,295.0,49.0,8.0,25.0,465.0,343.0,42.0,17.0,63.0,842.0,638.0,91.0,25.0,88.0,both,2021-02-02
9029,2021-02-02,18:00:00,2021,2,2021-02-02,428.0,357.0,43.0,13.0,15.0,460.0,372.0,14.0,21.0,53.0,888.0,729.0,57.0,34.0,68.0,399.0,292.0,51.0,16.0,40.0,447.0,328.0,40.0,14.0,65.0,846.0,620.0,91.0,30.0,105.0,both,2021-02-02
9030,2021-02-02,21:00:00,2021,2,2021-02-02,254.0,205.0,32.0,8.0,9.0,399.0,286.0,17.0,13.0,83.0,653.0,491.0,49.0,21.0,92.0,272.0,205.0,25.0,11.0,31.0,405.0,272.0,34.0,8.0,91.0,677.0,477.0,59.0,19.0,122.0,both,2021-02-02
9031,2021-02-02,24:00:00,2021,2,2021-02-02,163.0,122.0,23.0,8.0,10.0,150.0,103.0,6.0,5.0,36.0,313.0,225.0,29.0,13.0,46.0,148.0,92.0,8.0,9.0,39.0,154.0,98.0,9.0,5.0,42.0,302.0,190.0,17.0,14.0,81.0,both,2021-02-02
9032,2021-02-03,03:00:00,2021,2,2021-02-03,117.0,64.0,25.0,5.0,23.0,61.0,36.0,1.0,4.0,20.0,178.0,100.0,26.0,9.0,43.0,99.0,29.0,11.0,6.0,53.0,60.0,28.0,5.0,0.0,27.0,159.0,57.0,16.0,6.0,80.0,both,2021-02-03
